PrePost,Type,u,p
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_HrsAsleep_Weekday_avg : WEEK3_HrsAsleep_Weekday_avg,24.0,0.12069080052744556
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_HrsBed_Weekend_avg : WEEK3_HrsBed_Weekend_avg,23.5,0.14321461201761468
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_HrsAsleep_Weekend_avg : WEEK3_HrsAsleep_Weekend_avg,25.0,0.0828374251588063
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_TODAY_STRESSFUL : WEEK3_TODAY_STRESSFUL,10.5,0.4631687362979815
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_M_STRESS : WEEK3_M_STRESS,14.0,0.9270990616387901
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_M_CONTROL : WEEK3_M_CONTROL,12.5,0.7143791829912025
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_M_SUCCESS_COPING : WEEK3_M_SUCCESS_COPING,16.5,0.854805435691019
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_A1_STRESS : WEEK3_A1_STRESS,15.0,0.9269325160816494
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_A1_CONTROL : WEEK3_A1_CONTROL,15.5,1.0
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_A1_SUCCESS_COPING : WEEK3_A1_SUCCESS_COPING,17.0,0.783711298793628
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_A2_STRESS : WEEK3_A2_STRESS,15.0,0.9272644735252321
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_A2_CONTROL : WEEK3_A2_CONTROL,13.5,0.854805435691019
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_A2_SUCCESS_COPING : WEEK3_A2_SUCCESS_COPING,14.0,0.9272644735252321
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_E_STRESS : WEEK3_E_STRESS,14.5,1.0
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_E_CONTROL : WEEK3_E_CONTROL,18.0,0.6480768681391461
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_E_SUCCESS_COPING : WEEK3_E_SUCCESS_COPING,17.5,0.7137536313307795
pre_Norm_post_Low : pre_Low_post_Norm,D1_W3_Stress : D1_W3_Stress,11.0,0.5090185538321437
pre_Norm_post_Low : pre_Low_post_Norm,D2_W3_Stress : D2_W3_Stress,14.5,1.0
pre_Norm_post_Low : pre_Low_post_Norm,D3_W3_Stress : D3_W3_Stress,15.0,0.9253803730417006
pre_Norm_post_Low : pre_Low_post_Norm,D4_W3_Stress : D4_W3_Stress,15.0,0.9267648238448151
pre_Norm_post_Low : pre_Low_post_Norm,D5_W3_Stress : D5_W3_Stress,13.5,0.8534761589661117
pre_Norm_post_Low : pre_Low_post_Norm,D6_W3_Stress : D6_W3_Stress,12.5,0.7131239549087155
pre_Norm_post_Low : pre_Low_post_Norm,D7_W3_Stress : D7_W3_Stress,18.0,0.64351499991621
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_STRESS : WEEK3_STRESS,14.0,0.9272644735252321
pre_Norm_post_Low : pre_Low_post_Norm,D1_W3_GaveSupport : D1_W3_GaveSupport,15.5,1.0
pre_Norm_post_Low : pre_Low_post_Norm,D2_W3_GaveSupport : D2_W3_GaveSupport,16.5,0.8330288937195214
pre_Norm_post_Low : pre_Low_post_Norm,D3_W3_GaveSupport : D3_W3_GaveSupport,22.5,0.1518733603052729
pre_Norm_post_Low : pre_Low_post_Norm,D4_W3_GaveSupport : D4_W3_GaveSupport,16.0,0.9155395346780234
pre_Norm_post_Low : pre_Low_post_Norm,D5_W3_GaveSupport : D5_W3_GaveSupport,17.5,0.6822365624356149
pre_Norm_post_Low : pre_Low_post_Norm,D6_W3_GaveSupport : D6_W3_GaveSupport,10.5,0.43196147004440055
pre_Norm_post_Low : pre_Low_post_Norm,D7_W3_GaveSupport : D7_W3_GaveSupport,12.5,0.6872645736394991
pre_Norm_post_Low : pre_Low_post_Norm,D1_W3_ReceivedSupport : D1_W3_ReceivedSupport,16.0,0.9131160800723744
pre_Norm_post_Low : pre_Low_post_Norm,D2_W3_ReceivedSupport : D2_W3_ReceivedSupport,14.0,0.9131160800723744
pre_Norm_post_Low : pre_Low_post_Norm,D3_W3_ReceivedSupport : D3_W3_ReceivedSupport,17.5,0.6822365624356149
pre_Norm_post_Low : pre_Low_post_Norm,D4_W3_ReceivedSupport : D4_W3_ReceivedSupport,16.0,0.9155395346780234
pre_Norm_post_Low : pre_Low_post_Norm,D5_W3_ReceivedSupport : D5_W3_ReceivedSupport,15.0,0.9196126340360915
pre_Norm_post_Low : pre_Low_post_Norm,D6_W3_ReceivedSupport : D6_W3_ReceivedSupport,13.0,0.7682308207209297
pre_Norm_post_Low : pre_Low_post_Norm,D7_W3_ReceivedSupport : D7_W3_ReceivedSupport,13.0,0.7682308207209297
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_GaveSupport : WEEK3_GaveSupport,13.0,0.7750292601639038
pre_Norm_post_Low : pre_Low_post_Norm,WEEK3_ReceivedSupport : WEEK3_ReceivedSupport,11.5,0.5704373863628445
pre_Norm_post_Low : pre_High_post_High,WEEK1_EMA_EVENING : WEEK1_EMA_EVENING,,
pre_Norm_post_Low : pre_High_post_High,WEEK1_PRODUCTIVE : WEEK1_PRODUCTIVE,15.0,0.926595971709337
pre_Norm_post_Low : pre_High_post_High,WEEK1_BELONGING : WEEK1_BELONGING,16.5,0.854805435691019
pre_Norm_post_Low : pre_High_post_High,WEEK1_DISCRIMINATION : WEEK1_DISCRIMINATION,17.5,0.4652088184521418
pre_Norm_post_Low : pre_High_post_High,WEEK1_EMO_DRAINED : WEEK1_EMO_DRAINED,20.0,0.41131379177625893
pre_Norm_post_Low : pre_High_post_High,WEEK1_TALKSTRESS : WEEK1_TALKSTRESS,19.5,0.46006503697094003
pre_Norm_post_Low : pre_High_post_High,WEEK1_LITTLESLEEP : WEEK1_LITTLESLEEP,24.5,0.09880231368636007
pre_Norm_post_Low : pre_High_post_High,WEEK1_PROFCARES : WEEK1_PROFCARES,12.5,0.7131239549087155
pre_Norm_post_Low : pre_High_post_High,WEEK1_HOMESICK : WEEK1_HOMESICK,15.5,1.0
pre_Norm_post_Low : pre_High_post_High,WEEK1_EXERCISE : WEEK1_EXERCISE,7.0,0.17090352023079747
pre_Norm_post_Low : pre_High_post_High,WEEK1_EMA_MORNING : WEEK1_EMA_MORNING,,
pre_Norm_post_Low : pre_High_post_High,WEEK1_ACTIVITY_ACADEMIC : WEEK1_ACTIVITY_ACADEMIC,17.0,0.7739376469563976
pre_Norm_post_Low : pre_High_post_High,WEEK1_ACADEMIC_percentage : WEEK1_ACADEMIC_percentage,14.0,0.923724918398048
pre_Norm_post_Low : pre_High_post_High,WEEK1_ACTIVITY_PERSONAL : WEEK1_ACTIVITY_PERSONAL,19.5,0.4232889750973904
pre_Norm_post_Low : pre_High_post_High,WEEK1_PERSONAL_percentage : WEEK1_PERSONAL_percentage,16.5,0.8413381921720258
pre_Norm_post_Low : pre_High_post_High,WEEK1_TIRED_AM : WEEK1_TIRED_AM,21.5,0.27222925638857487
pre_Norm_post_Low : pre_High_post_High,WEEK1_DRINK : WEEK1_DRINK,14.5,1.0
pre_Norm_post_Low : pre_High_post_High,WEEK1_DRUGS : WEEK1_DRUGS,,
pre_Norm_post_Low : pre_High_post_High,WEEK1_drinkdrugs_alone : WEEK1_drinkdrugs_alone,,
pre_Norm_post_Low : pre_High_post_High,WEEK1_negative_cons : WEEK1_negative_cons,12.0,0.3613104285261787
pre_Norm_post_Low : pre_High_post_High,WEEK1_SLEEP : WEEK1_SLEEP,,
pre_Norm_post_Low : pre_High_post_High,WEEK1_HrsBed_Avg : WEEK1_HrsBed_Avg,7.0,0.17090352023079747
pre_Norm_post_Low : pre_High_post_High,WEEK1_HrsAsleep_Avg : WEEK1_HrsAsleep_Avg,7.0,0.17090352023079747
pre_Norm_post_Low : pre_High_post_High,WEEK1_HrsBed_Weekday_Avg : WEEK1_HrsBed_Weekday_Avg,8.0,0.23533326650958586
pre_Norm_post_Low : pre_High_post_High,WEEK1_HrsAsleep_Weekday_Avg : WEEK1_HrsAsleep_Weekday_Avg,7.0,0.17090352023079747
pre_Norm_post_Low : pre_High_post_High,WEEK1_HrsBed_Weekend_Avg : WEEK1_HrsBed_Weekend_Avg,10.0,0.41131379177625893
pre_Norm_post_Low : pre_High_post_High,WEEK1_HrsAsleep_Weekend_Avg : WEEK1_HrsAsleep_Weekend_Avg,12.0,0.6480768681391461
pre_Norm_post_Low : pre_High_post_High,WEEK1_TODAY_STRESSFUL : WEEK1_TODAY_STRESSFUL,22.0,0.23533326650958586
pre_Norm_post_Low : pre_High_post_High,WEEK1_M_STRESS : WEEK1_M_STRESS,22.0,0.23104548827151294
pre_Norm_post_Low : pre_High_post_High,WEEK1_M_CONTROL : WEEK1_M_CONTROL,27.0,0.03534432840752785
pre_Norm_post_Low : pre_High_post_High,WEEK1_A1_STRESS : WEEK1_A1_STRESS,24.0,0.11815352371200599
pre_Norm_post_Low : pre_High_post_High,WEEK1_A1_CONTROL : WEEK1_A1_CONTROL,25.5,0.06663949279045295
pre_Norm_post_Low : pre_High_post_High,WEEK1_A1_SUCCESS_COPING : WEEK1_A1_SUCCESS_COPING,10.5,0.4631687362979815
pre_Norm_post_Low : pre_High_post_High,WEEK1_A2_STRESS : WEEK1_A2_STRESS,21.0,0.31309275413298576
pre_Norm_post_Low : pre_High_post_High,WEEK1_A2_CONTROL : WEEK1_A2_CONTROL,18.5,0.578656767594192
pre_Norm_post_Low : pre_High_post_High,WEEK1_A2_SUCCESS_COPING : WEEK1_A2_SUCCESS_COPING,11.0,0.5228166539190886
pre_Norm_post_Low : pre_High_post_High,WEEK1_E_STRESS : WEEK1_E_STRESS,23.5,0.14230040238845926
pre_Norm_post_Low : pre_High_post_High,WEEK1_E_CONTROL : WEEK1_E_CONTROL,20.5,0.3557859242354904
pre_Norm_post_Low : pre_High_post_High,WEEK1_E_SUCCESS_COPING : WEEK1_E_SUCCESS_COPING,14.5,1.0
pre_Norm_post_Low : pre_High_post_High,D1_W1_Stress : D1_W1_Stress,24.0,0.11730556401208668
pre_Norm_post_Low : pre_High_post_High,D2_W1_Stress : D2_W1_Stress,27.0,0.030423784148462706
pre_Norm_post_Low : pre_High_post_High,D3_W1_Stress : D3_W1_Stress,17.5,0.7118520451183861
pre_Norm_post_Low : pre_High_post_High,D4_W1_Stress : D4_W1_Stress,19.5,0.45042614454717067
pre_Norm_post_Low : pre_High_post_High,D5_W1_Stress : D5_W1_Stress,26.5,0.04124587961051676
pre_Norm_post_Low : pre_High_post_High,D6_W1_Stress : D6_W1_Stress,24.5,0.09570475117488142
pre_Norm_post_Low : pre_High_post_High,D7_W1_Stress : D7_W1_Stress,22.0,0.22228111927934902
pre_Norm_post_Low : pre_High_post_High,WEEK1_STRESS : WEEK1_STRESS,23.0,0.16992989526206792
pre_Norm_post_Low : pre_High_post_High,D1_W1_GaveSupport : D1_W1_GaveSupport,0.0,0.00811311726556578
pre_Norm_post_Low : pre_High_post_High,D2_W1_GaveSupport : D2_W1_GaveSupport,7.5,0.1622748463985536
pre_Norm_post_Low : pre_High_post_High,D3_W1_GaveSupport : D3_W1_GaveSupport,11.0,0.45367325400396075
pre_Norm_post_Low : pre_High_post_High,D4_W1_GaveSupport : D4_W1_GaveSupport,19.5,0.3961975778881195
pre_Norm_post_Low : pre_High_post_High,D5_W1_GaveSupport : D5_W1_GaveSupport,15.5,1.0
pre_Norm_post_Low : pre_High_post_High,D6_W1_GaveSupport : D6_W1_GaveSupport,17.5,0.6822365624356149
pre_Norm_post_Low : pre_High_post_High,D7_W1_GaveSupport : D7_W1_GaveSupport,10.0,0.38406399052005213
pre_Norm_post_Low : pre_High_post_High,D1_W1_ReceivedSupport : D1_W1_ReceivedSupport,0.0,0.00811311726556578
pre_Norm_post_Low : pre_High_post_High,D2_W1_ReceivedSupport : D2_W1_ReceivedSupport,9.0,0.24481672114837716
pre_Norm_post_Low : pre_High_post_High,D3_W1_ReceivedSupport : D3_W1_ReceivedSupport,19.0,0.47369943100008893
pre_Norm_post_Low : pre_High_post_High,D4_W1_ReceivedSupport : D4_W1_ReceivedSupport,23.5,0.11602497348622826
pre_Norm_post_Low : pre_High_post_High,D5_W1_ReceivedSupport : D5_W1_ReceivedSupport,18.5,0.47950012218695337
pre_Norm_post_Low : pre_High_post_High,D6_W1_ReceivedSupport : D6_W1_ReceivedSupport,17.5,0.6822365624356149
pre_Norm_post_Low : pre_High_post_High,D7_W1_ReceivedSupport : D7_W1_ReceivedSupport,10.0,0.38406399052005213
pre_Norm_post_Low : pre_High_post_High,WEEK1_GaveSupport : WEEK1_GaveSupport,15.0,0.9252017391425907
pre_Norm_post_Low : pre_High_post_High,WEEK1_ReceivedSupport : WEEK1_ReceivedSupport,18.0,0.64351499991621
pre_Norm_post_Low : pre_High_post_High,WEEK2 : WEEK2,,
pre_Norm_post_Low : pre_High_post_High,WEEK2_PRODUCTIVE : WEEK2_PRODUCTIVE,22.0,0.23533326650958586
pre_Norm_post_Low : pre_High_post_High,WEEK2_BELONGING : WEEK2_BELONGING,20.0,0.40917633808896714
pre_Norm_post_Low : pre_High_post_High,WEEK2_DISCRIMINATION : WEEK2_DISCRIMINATION,,
pre_Norm_post_Low : pre_High_post_High,WEEK2_EMO_DRAINED : WEEK2_EMO_DRAINED,21.0,0.31530245208174557
pre_Norm_post_Low : pre_High_post_High,WEEK2_TALKSTRESS : WEEK2_TALKSTRESS,24.5,0.09957553389386736
pre_Norm_post_Low : pre_High_post_High,WEEK2_LITTLESLEEP : WEEK2_LITTLESLEEP,27.0,0.034926255949542
pre_Norm_post_Low : pre_High_post_High,WEEK2_PROFCARES : WEEK2_PROFCARES,11.0,0.5180220945903762
pre_Norm_post_Low : pre_High_post_High,WEEK2_HOMESICK : WEEK2_HOMESICK,21.0,0.2922631684464434
pre_Norm_post_Low : pre_High_post_High,WEEK2_EXERCISE : WEEK2_EXERCISE,13.0,0.7841912294016191
pre_Norm_post_Low : pre_High_post_High,WEEK_2_EMA_MORNING : WEEK_2_EMA_MORNING,,
pre_Norm_post_Low : pre_High_post_High,WEEK2_ACTIVITY_ACADEMIC : WEEK2_ACTIVITY_ACADEMIC,13.0,0.7739376469563976
pre_Norm_post_Low : pre_High_post_High,WEEK2_ACADEMIC_percentage : WEEK2_ACADEMIC_percentage,13.0,0.7739376469563976
pre_Norm_post_Low : pre_High_post_High,WEEK2_ACTIVITY_PERSONAL : WEEK2_ACTIVITY_PERSONAL,15.0,0.9147543868176491
pre_Norm_post_Low : pre_High_post_High,WEEK2_PERSONAL_percentage : WEEK2_PERSONAL_percentage,15.0,0.9147543868176491
pre_Norm_post_Low : pre_High_post_High,WEEK2_TIRED_AM : WEEK2_TIRED_AM,18.0,0.6480768681391461
pre_Norm_post_Low : pre_High_post_High,WEEK2_DRINK : WEEK2_DRINK,14.0,0.8922951180849767
pre_Norm_post_Low : pre_High_post_High,WEEK2_DRUGS : WEEK2_DRUGS,12.0,0.3613104285261787
pre_Norm_post_Low : pre_High_post_High,WEEK2_drinkdrugs_alone : WEEK2_drinkdrugs_alone,,
pre_Norm_post_Low : pre_High_post_High,WEEK2_negative_cons : WEEK2_negative_cons,12.0,0.3613104285261787
pre_Norm_post_Low : pre_High_post_High,WEEK2_SLEEP : WEEK2_SLEEP,,
pre_Norm_post_Low : pre_High_post_High,WEEK2_HrsBed_Avg : WEEK2_HrsBed_Avg,17.5,0.7137536313307795
pre_Norm_post_Low : pre_High_post_High,WEEK2_HrsAsleep_Avg : WEEK2_HrsAsleep_Avg,18.0,0.647328684583698
pre_Norm_post_Low : pre_High_post_High,WEEK2_HrsBed_Weekday_avg : WEEK2_HrsBed_Weekday_avg,16.0,0.9272644735252321
pre_Norm_post_Low : pre_High_post_High,WEEK2_HrsAsleep_Weekday_avg : WEEK2_HrsAsleep_Weekday_avg,16.5,0.854805435691019
pre_Norm_post_Low : pre_High_post_High,WEEK2_HrsBed_Weekend_avg : WEEK2_HrsBed_Weekend_avg,23.0,0.1689537854324663
pre_Norm_post_Low : pre_High_post_High,WEEK2_HrsAsleep_Weekend_avg : WEEK2_HrsAsleep_Weekend_avg,23.5,0.14230040238845926
pre_Norm_post_Low : pre_High_post_High,WEEK2_TODAY_STRESSFUL : WEEK2_TODAY_STRESSFUL,24.0,0.11984615709682368
pre_Norm_post_Low : pre_High_post_High,WEEK2_M_STRESS : WEEK2_M_STRESS,24.5,0.09957553389386736
pre_Norm_post_Low : pre_High_post_High,WEEK2_M_CONTROL : WEEK2_M_CONTROL,21.0,0.31086287025889725
pre_Norm_post_Low : pre_High_post_High,WEEK2_M_SUCCESS_COPING : WEEK2_M_SUCCESS_COPING,11.0,0.5228166539190886
pre_Norm_post_Low : pre_High_post_High,WEEK2_A1_STRESS : WEEK2_A1_STRESS,27.0,0.034926255949542
pre_Norm_post_Low : pre_High_post_High,WEEK2_A1_CONTROL : WEEK2_A1_CONTROL,26.0,0.054129028579733174
pre_Norm_post_Low : pre_High_post_High,WEEK2_A1_SUCCESS_COPING : WEEK2_A1_SUCCESS_COPING,12.0,0.6465757187356533
pre_Norm_post_Low : pre_High_post_High,WEEK2_A2_STRESS : WEEK2_A2_STRESS,24.0,0.1164565298413952
pre_Norm_post_Low : pre_High_post_High,WEEK2_A2_CONTROL : WEEK2_A2_CONTROL,18.0,0.6450552352076457
pre_Norm_post_Low : pre_High_post_High,WEEK2_A2_SUCCESS_COPING : WEEK2_A2_SUCCESS_COPING,13.5,0.8517620620140876
pre_Norm_post_Low : pre_High_post_High,WEEK2_E_STRESS : WEEK2_E_STRESS,27.5,0.027741883222976476
pre_Norm_post_Low : pre_High_post_High,WEEK2_E_CONTROL : WEEK2_E_CONTROL,23.5,0.14321461201761468
pre_Norm_post_Low : pre_High_post_High,WEEK2_E_SUCCESS_COPING : WEEK2_E_SUCCESS_COPING,15.5,1.0
pre_Norm_post_Low : pre_High_post_High,D1_W2_Stress : D1_W2_Stress,19.0,0.4847203235032922
pre_Norm_post_Low : pre_High_post_High,D2_W2_Stress : D2_W2_Stress,20.0,0.38406399052005213
pre_Norm_post_Low : pre_High_post_High,D3_W2_Stress : D3_W2_Stress,21.0,0.3119803525739169
pre_Norm_post_Low : pre_High_post_High,D4_W2_Stress : D4_W2_Stress,22.0,0.22228111927934902
pre_Norm_post_Low : pre_High_post_High,D5_W2_Stress : D5_W2_Stress,27.0,0.03368044581929327
pre_Norm_post_Low : pre_High_post_High,D6_W2_Stress : D6_W2_Stress,27.0,0.034926255949542
pre_Norm_post_Low : pre_High_post_High,D7_W2_Stress : D7_W2_Stress,29.5,0.009721272590290445
pre_Norm_post_Low : pre_High_post_High,WEEK2_STRESS : WEEK2_STRESS,27.0,0.03576376659097789
pre_Norm_post_Low : pre_High_post_High,D1_W2_GaveSupport : D1_W2_GaveSupport,20.0,0.3637223273807114
pre_Norm_post_Low : pre_High_post_High,D2_W2_GaveSupport : D2_W2_GaveSupport,15.5,1.0
pre_Norm_post_Low : pre_High_post_High,D3_W2_GaveSupport : D3_W2_GaveSupport,14.5,1.0
pre_Norm_post_Low : pre_High_post_High,D4_W2_GaveSupport : D4_W2_GaveSupport,23.5,0.12460522691058797
pre_Norm_post_Low : pre_High_post_High,D5_W2_GaveSupport : D5_W2_GaveSupport,11.0,0.45367325400396075
pre_Norm_post_Low : pre_High_post_High,D6_W2_GaveSupport : D6_W2_GaveSupport,15.0,0.9196126340360915
pre_Norm_post_Low : pre_High_post_High,D7_W2_GaveSupport : D7_W2_GaveSupport,11.0,0.45367325400396075
pre_Norm_post_Low : pre_High_post_High,D1_W2_ReceivedSupport : D1_W2_ReceivedSupport,15.0,0.9147543868176491
pre_Norm_post_Low : pre_High_post_High,D2_W2_ReceivedSupport : D2_W2_ReceivedSupport,7.5,0.09896015401940574
pre_Norm_post_Low : pre_High_post_High,D3_W2_ReceivedSupport : D3_W2_ReceivedSupport,12.0,0.5615603260182771
pre_Norm_post_Low : pre_High_post_High,D4_W2_ReceivedSupport : D4_W2_ReceivedSupport,22.0,0.2200499729299179
pre_Norm_post_Low : pre_High_post_High,D5_W2_ReceivedSupport : D5_W2_ReceivedSupport,11.0,0.45367325400396075
pre_Norm_post_Low : pre_High_post_High,D6_W2_ReceivedSupport : D6_W2_ReceivedSupport,15.0,0.9196126340360915
pre_Norm_post_Low : pre_High_post_High,D7_W2_ReceivedSupport : D7_W2_ReceivedSupport,14.0,0.9184762793793658
pre_Norm_post_Low : pre_High_post_High,WEEK2_GaveSupport : WEEK2_GaveSupport,8.5,0.2655796585676854
pre_Norm_post_Low : pre_High_post_High,WEEK2_ReceivedSupport : WEEK2_ReceivedSupport,9.0,0.3051980278051718
pre_Norm_post_Low : pre_High_post_High,WEEK3 : WEEK3,,
pre_Norm_post_Low : pre_High_post_High,WEEK3_PRODUCTIVE : WEEK3_PRODUCTIVE,26.0,0.054129028579733174
pre_Norm_post_Low : pre_High_post_High,WEEK3_BELONGING : WEEK3_BELONGING,14.0,0.9270990616387901
pre_Norm_post_Low : pre_High_post_High,WEEK3_DISCRIMINATION : WEEK3_DISCRIMINATION,,
pre_Norm_post_Low : pre_High_post_High,WEEK3_EMO_DRAINED : WEEK3_EMO_DRAINED,20.0,0.41131379177625893
pre_Norm_post_Low : pre_High_post_High,WEEK3_TALKSTRESS : WEEK3_TALKSTRESS,22.0,0.2331971402479267
pre_Norm_post_Low : pre_High_post_High,WEEK3_LITTLESLEEP : WEEK3_LITTLESLEEP,23.5,0.14230040238845926
pre_Norm_post_Low : pre_High_post_High,WEEK3_PROFCARES : WEEK3_PROFCARES,16.0,0.9259086922053112
pre_Norm_post_Low : pre_High_post_High,WEEK3_HOMESICK : WEEK3_HOMESICK,18.5,0.57954132848667
pre_Norm_post_Low : pre_High_post_High,WEEK3_EXERCISE : WEEK3_EXERCISE,12.0,0.6480768681391461
pre_Norm_post_Low : pre_High_post_High,EMA_MORNING : EMA_MORNING,,
pre_Norm_post_Low : pre_High_post_High,WEEK3_ACTIVITY_ACADEMIC : WEEK3_ACTIVITY_ACADEMIC,14.0,0.926595971709337
pre_Norm_post_Low : pre_High_post_High,WEEK3_ACADEMIC_percentage : WEEK3_ACADEMIC_percentage,20.0,0.4070160272713742
pre_Norm_post_Low : pre_High_post_High,WEEK3_ACTIVITY_PERSONAL : WEEK3_ACTIVITY_PERSONAL,8.0,0.1640535992687675
pre_Norm_post_Low : pre_High_post_High,WEEK3_PERSONAL_percentage : WEEK3_PERSONAL_percentage,8.0,0.1640535992687675
pre_Norm_post_Low : pre_High_post_High,WEEK3_TIRED_AM : WEEK3_TIRED_AM,19.0,0.5209159105397685
pre_Norm_post_Low : pre_High_post_High,WEEK3_DRINK : WEEK3_DRINK,18.0,0.5601144070778756
pre_Norm_post_Low : pre_High_post_High,WEEK3_DRUGS : WEEK3_DRUGS,,
pre_Norm_post_Low : pre_High_post_High,WEEK3_drinkdrugs_alone : WEEK3_drinkdrugs_alone,,
pre_Norm_post_Low : pre_High_post_High,WEEK3_negative_cons : WEEK3_negative_cons,12.0,0.3613104285261787
pre_Norm_post_Low : pre_High_post_High,WEEK3_SLEEP : WEEK3_SLEEP,,
pre_Norm_post_Low : pre_High_post_High,WEEK3_HrsBed_avg : WEEK3_HrsBed_avg,10.0,0.41131379177625893
pre_Norm_post_Low : pre_High_post_High,WEEK3_HrsAsleep_avg : WEEK3_HrsAsleep_avg,10.0,0.41131379177625893
pre_Norm_post_Low : pre_High_post_High,WEEK3_HrsBed_Weekday_avg : WEEK3_HrsBed_Weekday_avg,10.0,0.41131379177625893
pre_Norm_post_Low : pre_High_post_High,WEEK3_HrsAsleep_Weekday_avg : WEEK3_HrsAsleep_Weekday_avg,11.5,0.5830249115137662
pre_Norm_post_Low : pre_High_post_High,WEEK3_HrsBed_Weekend_avg : WEEK3_HrsBed_Weekend_avg,16.0,0.9272644735252321
pre_Norm_post_Low : pre_High_post_High,WEEK3_HrsAsleep_Weekend_avg : WEEK3_HrsAsleep_Weekend_avg,16.5,0.854805435691019
pre_Norm_post_Low : pre_High_post_High,WEEK3_TODAY_STRESSFUL : WEEK3_TODAY_STRESSFUL,24.0,0.11900039318490273
pre_Norm_post_Low : pre_High_post_High,WEEK3_M_STRESS : WEEK3_M_STRESS,24.0,0.1164565298413952
pre_Norm_post_Low : pre_High_post_High,WEEK3_M_CONTROL : WEEK3_M_CONTROL,23.5,0.13954714372531585
pre_Norm_post_Low : pre_High_post_High,WEEK3_M_SUCCESS_COPING : WEEK3_M_SUCCESS_COPING,12.0,0.647328684583698
pre_Norm_post_Low : pre_High_post_High,WEEK3_A1_STRESS : WEEK3_A1_STRESS,23.0,0.16699411792618535
pre_Norm_post_Low : pre_High_post_High,WEEK3_A1_CONTROL : WEEK3_A1_CONTROL,25.0,0.08074096112634349
pre_Norm_post_Low : pre_High_post_High,WEEK3_A1_SUCCESS_COPING : WEEK3_A1_SUCCESS_COPING,11.0,0.5170458762740339
pre_Norm_post_Low : pre_High_post_High,WEEK3_A2_STRESS : WEEK3_A2_STRESS,23.0,0.1689537854324663
pre_Norm_post_Low : pre_High_post_High,WEEK3_A2_CONTROL : WEEK3_A2_CONTROL,24.5,0.09880231368636007
pre_Norm_post_Low : pre_High_post_High,WEEK3_A2_SUCCESS_COPING : WEEK3_A2_SUCCESS_COPING,11.0,0.5228166539190886
pre_Norm_post_Low : pre_High_post_High,WEEK3_E_STRESS : WEEK3_E_STRESS,24.0,0.11730556401208668
pre_Norm_post_Low : pre_High_post_High,WEEK3_E_CONTROL : WEEK3_E_CONTROL,26.0,0.05302739120252687
pre_Norm_post_Low : pre_High_post_High,WEEK3_E_SUCCESS_COPING : WEEK3_E_SUCCESS_COPING,11.0,0.5218690919074656
pre_Norm_post_Low : pre_High_post_High,D1_W3_Stress : D1_W3_Stress,20.5,0.3443122902608773
pre_Norm_post_Low : pre_High_post_High,D2_W3_Stress : D2_W3_Stress,22.0,0.22996380068573008
pre_Norm_post_Low : pre_High_post_High,D3_W3_Stress : D3_W3_Stress,20.0,0.4048324636058783
pre_Norm_post_Low : pre_High_post_High,D4_W3_Stress : D4_W3_Stress,22.5,0.1887222833325075
pre_Norm_post_Low : pre_High_post_High,D5_W3_Stress : D5_W3_Stress,21.5,0.257610406909364
pre_Norm_post_Low : pre_High_post_High,D6_W3_Stress : D6_W3_Stress,21.5,0.2621926024067731
pre_Norm_post_Low : pre_High_post_High,D7_W3_Stress : D7_W3_Stress,24.5,0.09260069782067576
pre_Norm_post_Low : pre_High_post_High,WEEK3_STRESS : WEEK3_STRESS,23.5,0.14321461201761468
pre_Norm_post_Low : pre_High_post_High,D1_W3_GaveSupport : D1_W3_GaveSupport,15.5,1.0
pre_Norm_post_Low : pre_High_post_High,D2_W3_GaveSupport : D2_W3_GaveSupport,13.5,0.8330288937195214
pre_Norm_post_Low : pre_High_post_High,D3_W3_GaveSupport : D3_W3_GaveSupport,9.0,0.24481672114837716
pre_Norm_post_Low : pre_High_post_High,D4_W3_GaveSupport : D4_W3_GaveSupport,10.0,0.38406399052005213
pre_Norm_post_Low : pre_High_post_High,D5_W3_GaveSupport : D5_W3_GaveSupport,12.5,0.6872645736394991
pre_Norm_post_Low : pre_High_post_High,D6_W3_GaveSupport : D6_W3_GaveSupport,8.5,0.25059205068568413
pre_Norm_post_Low : pre_High_post_High,D7_W3_GaveSupport : D7_W3_GaveSupport,17.5,0.6822365624356149
pre_Norm_post_Low : pre_High_post_High,D1_W3_ReceivedSupport : D1_W3_ReceivedSupport,16.0,0.9131160800723744
